<DATE>,<CLOSE>
2016-11-03,122
2016-11-04,155.2
2016-11-07,142
2016-11-08,139.4
2016-11-09,150
2016-11-10,150
2016-11-14,155
2016-11-15,155.85
2016-11-16,155.9
2016-11-17,156.5
2016-11-18,157
2016-11-21,165
2016-11-22,169.4
2016-11-23,166
2016-11-24,170
2016-11-25,169
2016-11-28,170
2016-11-29,166
2016-11-30,168.3
2016-12-01,167.4
2016-12-02,168.6
2016-12-05,169.9
2016-12-06,169
2016-12-07,168.95
2016-12-08,167
2016-12-09,162
2016-12-12,161.95
2016-12-13,172
2016-12-14,172
2016-12-15,171
2016-12-16,171
2016-12-19,170.5
2016-12-20,170.5
2016-12-21,170
2016-12-22,168
2016-12-27,167.9
2016-12-28,170.4
2016-12-29,169
2016-12-30,170.4
2017-01-02,174.9
2017-01-03,170
2017-01-04,169.8
2017-01-05,171.65
2017-01-09,170
2017-01-10,171
2017-01-11,169.8
2017-01-12,171
2017-01-13,170.5
2017-01-16,170
2017-01-17,170
2017-01-18,170.5
2017-01-19,169.95
2017-01-20,168
2017-01-23,168
2017-01-24,168
2017-01-25,160
2017-01-26,161
2017-01-27,166.8
2017-01-30,165.1
2017-01-31,170
2017-02-01,169
2017-02-02,168.8
2017-02-03,165.2
2017-02-06,165
2017-02-07,165
2017-02-08,165
2017-02-10,164
2017-02-13,162.85
2017-02-14,162.6
2017-02-15,161.95
2017-02-16,161.9
2017-02-17,158
2017-02-20,160.95
2017-02-21,158
2017-02-22,158.7
2017-02-23,158.55
2017-02-24,157
2017-02-27,157
2017-02-28,155.5
2017-03-01,154.95
2017-03-02,154.95
2017-03-03,154.75
2017-03-06,160
2017-03-07,159
2017-03-08,159.5
2017-03-09,159.7
2017-03-10,159.7
2017-03-13,160
2017-03-14,159.7
2017-03-15,159.7
2017-03-16,158.9
2017-03-17,143
2017-03-20,142.3
2017-03-21,142
2017-03-22,159
2017-03-23,142
2017-03-24,159.9
2017-03-27,159
2017-03-28,168
2017-03-29,180
2017-03-30,191
2017-03-31,191.2
2017-04-03,180
2017-04-04,186
2017-04-05,189
2017-04-06,194
2017-04-07,200.25
2017-04-10,200
2017-04-11,197.85
2017-04-12,196.75
2017-04-13,201
2017-04-18,206.65
2017-04-19,205
2017-04-20,209.2
2017-04-21,209.9
2017-04-24,210
2017-04-25,202.5
2017-04-26,200.4
2017-04-27,202.45
2017-04-28,206
2017-05-02,204
2017-05-04,203.95
2017-05-05,199
2017-05-08,200.95
2017-05-09,203.95
2017-05-10,203
2017-05-11,202.95
2017-05-12,199.65
2017-05-15,198.75
2017-05-16,189.95
2017-05-17,183
2017-05-18,182.5
2017-05-19,183
2017-05-22,183
2017-05-23,192
2017-05-24,191.9
2017-05-25,191.9
2017-05-26,185.5
2017-05-29,190
2017-05-30,189.85
2017-05-31,196
2017-06-01,203.95
2017-06-02,203.45
2017-06-05,203
2017-06-06,201.85
2017-06-07,200
2017-06-08,200
2017-06-09,200
2017-06-12,200.95
2017-06-13,199.95
2017-06-14,199.95
2017-06-16,199.95
